Total Population,Total Households,Median Household Income (Current Year $),Total Households For Period Of Construction Built Before 1961,Total Households For Period Of Construction Built Between 1961 And 1980,Total Households For Period Of Construction Built Between 1981 And 190,Total Households For Period Of Construction Built Between 1991 And 2000,Total Households For Period Of Construction Built Between 2001 And 2005,Total Households For Period Of Construction Built After 2005,Total Households for Tenure,Dwellings by Tenure Renter %,Dwellings by Tenure Owner %,Total Households For Structure Type Houses %,"Total Households For Structure Type Apartment, Building Low And High Rise %",Total Households For Structure Type Other Dwelling Types %,Estimated Family Size,label
9296,3032,100362.44,137,142,108,98,509,2038,2830,0.08056537102473499,0.9194346289752651,0.9637203166226913,0.02308707124010554,0.013192612137203167,3.0659630606860158,0
7738,2346,100492.89,454,362,167,866,211,286,2209,0.2738795835219556,0.7261204164780444,0.7463768115942029,0.2536231884057971,0.0,3.298380221653879,0
5204,2466,66507.0,1254,1033,44,66,0,69,2403,0.3899292550977944,0.6100707449022056,0.6455798864557989,0.3544201135442011,0.0,2.110300081103001,0
5873,2735,47256.21,1331,470,148,239,168,379,2622,0.5697940503432495,0.4302059496567506,0.29542961608775137,0.7045703839122486,0.0,2.147349177330896,1
10905,3924,95033.76,18,192,299,765,612,2038,3620,0.13674033149171272,0.8632596685082873,0.9072375127420998,0.09199796126401631,0.0007645259938837921,2.779051987767584,0
4200,1488,115561.3,16,439,862,117,14,40,1401,0.052105638829407566,0.9478943611705924,0.989247311827957,0.010752688172043012,0.0,2.8225806451612905,0
4643,1779,86788.35,52,89,263,458,364,553,1713,0.1190893169877408,0.8809106830122592,0.6632939853850478,0.33389544688026984,0.002810567734682406,2.6098931984260823,0
5685,2955,50014.62,39,443,1217,827,58,371,2867,0.21590512731077782,0.7840948726892222,0.2737732656514382,0.7258883248730964,0.00033840947546531303,1.9238578680203047,0
6324,2235,127255.87,918,702,194,139,20,262,2142,0.20728291316526612,0.7927170868347339,0.6635346756152125,0.3364653243847875,0.0,2.829530201342282,0
14819,7556,55980.28,467,496,94,321,2262,3916,6956,0.3838412880966072,0.6161587119033928,0.11672842773954473,0.8831392271042879,0.00013234515616728428,1.9612228692429856,1
3372,1320,115486.94,19,309,830,78,33,51,1248,0.1778846153846154,0.8221153846153846,0.7757575757575758,0.22424242424242424,0.0,2.5545454545454547,0
5942,2035,73194.72,42,1594,231,79,37,52,1962,0.35117227319062183,0.6488277268093782,0.7631449631449632,0.23685503685503687,0.0,2.91990171990172,0
1209,438,107824.36,193,139,34,38,19,15,442,0.21266968325791855,0.7873303167420814,0.9771689497716894,0.0228310502283105,0.0,2.76027397260274,0
6221,2049,57075.48,852,898,102,85,23,89,1973,0.3253928028383173,0.6746071971616827,0.6686188384577842,0.3313811615422157,0.0,3.036115178135676,0
6574,2028,105232.55,0,28,10,116,473,1401,1844,0.10412147505422993,0.89587852494577,0.9462524654832347,0.05128205128205128,0.002465483234714004,3.241617357001972,0
8312,2890,90192.58,272,469,374,898,246,631,2714,0.131171702284451,0.868828297715549,0.9795847750865052,0.02041522491349481,0.0,2.8761245674740485,0
4476,1521,100373.61,296,161,94,325,222,423,1442,0.11095700416088766,0.8890429958391124,0.9493754109138725,0.047337278106508875,0.003287310979618672,2.942800788954635,0
5223,2189,90419.11,358,693,357,258,159,364,2059,0.13064594463331713,0.8693540553666829,0.8465052535404294,0.017816354499771585,0.135678391959799,2.3860210141617175,0
2309,1217,46801.65,601,335,96,104,9,72,1150,0.6739130434782609,0.32608695652173914,0.13475760065735415,0.8611339359079704,0.004108463434675432,1.897288414133114,1
5353,1741,93295.28,37,959,411,157,19,158,1650,0.1503030303030303,0.8496969696969697,0.8655944859276278,0.1344055140723722,0.0,3.0746697300402066,0
2015,745,88513.41,123,523,38,29,8,24,724,0.24447513812154695,0.755524861878453,0.8187919463087249,0.18120805369127516,0.0,2.704697986577181,0
8606,2841,96107.88,59,266,719,622,373,802,2644,0.14447806354009077,0.8555219364599093,0.8665962689193946,0.10700457585357269,0.026399155227032733,3.029215065117916,0
7415,2567,104663.49,210,427,526,430,457,517,2470,0.04736842105263158,0.9526315789473684,0.9528632645111025,0.036618620958317104,0.010518114530580444,2.888585897935333,0
8248,2856,54741.64,829,834,397,409,145,242,2679,0.5251959686450168,0.4748040313549832,0.3806022408963585,0.6193977591036415,0.0,2.887955182072829,0
1556,703,42534.17,538,106,11,31,3,14,691,0.6005788712011577,0.3994211287988423,0.4722617354196302,0.5220483641536273,0.005689900426742532,2.213371266002845,0
3357,1217,88352.67,245,240,283,204,90,155,1180,0.07627118644067797,0.923728813559322,0.9958915365653246,0.004108463434675432,0.0,2.7584223500410845,0
3630,1414,72469.1,220,596,271,197,0,130,1366,0.16910688140556368,0.8308931185944363,0.9441301272984441,0.05586987270155587,0.0,2.567185289957567,0
3510,1452,55070.56,0,0,0,62,96,1294,1323,0.19727891156462585,0.8027210884353742,0.8381542699724518,0.15771349862258954,0.004132231404958678,2.4173553719008263,0
1334,482,54100.43,339,67,11,16,36,13,472,0.6271186440677966,0.3728813559322034,0.01037344398340249,0.9896265560165975,0.0,2.767634854771784,1
6238,1889,84321.51,10,332,1033,438,20,56,1765,0.06968838526912181,0.9303116147308782,0.8941238750661725,0.10587612493382742,0.0,3.3022763366860772,0
4466,1684,133890.48,121,598,227,263,149,326,1495,0.05016722408026756,0.9498327759197325,0.9768408551068883,0.0,0.02315914489311164,2.652019002375297,0
5641,1894,110363.22,89,398,306,656,218,227,1839,0.04404567699836868,0.9559543230016313,0.9767687434002112,0.022175290390707498,0.0010559662090813093,2.978352692713833,0
5973,1922,102861.85,3,51,1286,228,102,252,1782,0.10718294051627385,0.8928170594837261,0.7533818938605619,0.24661810613943808,0.0,3.107700312174818,0
5011,3021,62040.67,102,691,253,474,529,972,2871,0.494949494949495,0.5050505050505051,0.019529956967891428,0.9702085402184707,0.010261502813637868,1.6587222773915922,1
3246,1249,85678.73,41,925,104,80,46,53,1153,0.16218560277536861,0.8378143972246314,0.9495596477181746,0.05044035228182546,0.0,2.598879103282626,0
4217,1305,57579.05,401,573,122,87,24,98,1193,0.32606873428331934,0.6739312657166806,0.4727969348659004,0.5072796934865901,0.01992337164750958,3.2314176245210726,0
3817,1290,71677.28,42,784,350,84,16,14,1245,0.26345381526104417,0.7365461847389558,0.7395348837209302,0.26046511627906976,0.0,2.9589147286821706,0
4982,2637,39498.88,1074,851,276,126,80,230,2484,0.7600644122383253,0.23993558776167473,0.043989381873340914,0.950322335987865,0.005688282138794084,1.889268107698142,1
6217,2384,82951.49,63,1684,466,95,19,57,2195,0.17312072892938496,0.826879271070615,0.7537751677852349,0.2462248322147651,0.0,2.607802013422819,0
7183,3029,78609.39,717,1687,197,248,21,159,2781,0.16217188061848256,0.8378281193815175,0.8491251238032353,0.14955430835259162,0.0013205678441729944,2.3714097061736545,0
2600,894,114712.27,50,537,185,77,0,45,840,0.07738095238095238,0.9226190476190477,0.814317673378076,0.18456375838926176,0.0011185682326621924,2.9082774049217,0
19330,6581,96714.41,61,397,160,151,767,5045,5880,0.2260204081632653,0.7739795918367347,0.6853061844704452,0.23203160613888466,0.08266220939067011,2.937243580003039,0
3468,1916,37156.82,192,1167,269,90,23,175,1852,0.7213822894168467,0.2786177105831533,0.1289144050104384,0.8710855949895616,0.0,1.8100208768267223,1
4969,2689,74263.14,368,861,645,204,58,553,2452,0.4669657422512235,0.5330342577487766,0.3120119003346969,0.6876162142060246,0.0003718854592785422,1.8478988471550761,0
4860,1870,49763.68,451,444,257,209,136,373,1805,0.1955678670360111,0.804432132963989,0.8497326203208556,0.13262032085561498,0.01764705882352941,2.5989304812834226,0
3690,1474,41801.83,194,1080,84,71,19,26,1444,0.7264542936288089,0.27354570637119113,0.006105834464043419,0.9877883310719131,0.006105834464043419,2.5033921302578017,1
5758,2133,73624.01,162,518,393,575,202,283,2047,0.23204689789936492,0.767953102100635,0.7548054383497421,0.24238162212845757,0.0028129395218002813,2.699484294421003,0
3631,1696,57231.59,941,361,71,65,66,192,1613,0.4321140731556107,0.5678859268443893,0.16096698113207547,0.7977594339622641,0.041273584905660375,2.140919811320755,0
3688,1457,88057.0,998,375,34,19,9,22,1412,0.24504249291784702,0.7549575070821529,0.9498970487302677,0.050102951269732326,0.0,2.531228551818806,0
2433,707,91472.37,22,39,56,391,112,87,679,0.05891016200294551,0.9410898379970545,0.9547383309759547,0.04526166902404526,0.0,3.4413012729844414,0
7524,3029,78613.29,245,1058,655,636,205,230,2861,0.31387626703949667,0.6861237329605033,0.6523605150214592,0.34763948497854075,0.0,2.4839881148894025,0
7653,2604,48326.41,217,1653,254,187,210,83,2449,0.46835443037974683,0.5316455696202531,0.5088325652841782,0.4911674347158218,0.0,2.9389400921658986,0
8679,3068,109523.14,667,697,490,270,289,655,2854,0.13209530483531884,0.8679046951646812,0.901238591916558,0.09810951760104303,0.000651890482398957,2.8288787483702738,0
1998,650,503042.03,398,160,40,3,10,39,624,0.14423076923076922,0.8557692307692307,0.8123076923076923,0.18,0.007692307692307693,3.0738461538461537,0
4087,2665,51900.77,117,1169,659,190,138,392,2589,0.32792584009269987,0.6720741599073001,0.04277673545966229,0.9553470919324578,0.001876172607879925,1.5335834896810507,1
5673,2078,86337.43,224,1032,424,230,62,106,1970,0.22131979695431472,0.7786802030456853,0.7540904716073147,0.1987487969201155,0.04716073147256978,2.7300288739172283,0
1307,551,72746.31,30,460,32,17,0,12,534,0.4157303370786517,0.5842696629213483,0.6406533575317604,0.35934664246823955,0.0,2.3720508166969148,0
4988,2073,56635.7,1096,310,86,147,26,408,1921,0.4986985944820406,0.5013014055179594,0.3367100820067535,0.658465991316932,0.00482392667631452,2.4061746261456824,0
22407,7040,87240.32,13,289,31,209,826,5672,6398,0.1800562675836199,0.8199437324163801,0.8267045454545454,0.17329545454545456,0.0,3.1828125,0
4866,1890,93340.78,1554,192,29,20,28,67,1764,0.1683673469387755,0.8316326530612245,0.7878306878306879,0.2074074074074074,0.004761904761904762,2.574603174603175,0
2764,1073,113040.4,36,573,162,196,31,75,1069,0.08419083255378859,0.9158091674462114,0.766076421248835,0.024231127679403542,0.2096924510717614,2.575955265610438,0
3142,1251,52132.17,168,918,42,25,7,91,1129,0.6970770593445527,0.3029229406554473,0.03597122302158273,0.9640287769784173,0.0,2.5115907274180653,1
172,48,75000.0,15,14,5,4,2,8,0,0.0,0.0,0.7083333333333334,0.2916666666666667,0.0,3.5833333333333335,0
7637,3204,70127.17,369,963,560,379,182,751,3066,0.24624918460534898,0.753750815394651,0.7421972534332085,0.22908863920099876,0.02871410736579276,2.3835830212234708,0
10470,3500,100505.95,10,22,43,774,1342,1309,3234,0.1901669758812616,0.8098330241187384,0.794,0.206,0.0,2.9914285714285715,0
6446,2250,44819.52,1609,316,113,76,23,113,2179,0.45250114731528224,0.5474988526847178,0.7217777777777777,0.2697777777777778,0.008444444444444444,2.864888888888889,0
1885,810,53198.16,261,391,62,44,8,44,781,0.3034571062740077,0.6965428937259923,0.5641975308641975,0.3358024691358025,0.1,2.3271604938271606,0
666,324,49058.17,59,85,84,56,30,10,312,0.125,0.875,0.9876543209876543,0.012345679012345678,0.0,2.0555555555555554,0
2953,1245,43510.74,103,291,75,431,52,293,1134,0.4691358024691358,0.5308641975308642,0.19036144578313252,0.8096385542168675,0.0,2.371887550200803,0
4138,1443,95817.19,126,900,117,160,33,107,1337,0.35976065818997754,0.6402393418100224,0.6735966735966736,0.3264033264033264,0.0,2.8676368676368678,0
5284,2253,76332.81,50,476,332,528,206,661,2162,0.35846438482886217,0.6415356151711379,0.6378162450066578,0.361739902352419,0.0004438526409232135,2.34531735463826,0
7176,3674,74228.09,13,270,921,1377,479,614,3514,0.2985202048947069,0.7014797951052931,0.3021230266739249,0.6954273271638541,0.0024496461622210124,1.9531845400108874,0
600,249,79727.91,210,21,3,0,3,12,247,0.32793522267206476,0.6720647773279352,0.7309236947791165,0.24899598393574296,0.020080321285140562,2.4096385542168677,0
10934,3661,111392.37,17,23,0,16,72,3533,3326,0.11785929043896573,0.8821407095610343,0.8527724665391969,0.14722753346080306,0.0,2.9866156787762907,0
5260,1900,95677.59,216,359,570,475,91,189,1831,0.1261605679956308,0.8738394320043692,0.9752631578947368,0.024736842105263158,0.0,2.768421052631579,0
1867,881,47021.05,279,423,59,31,17,72,880,0.38636363636363635,0.6136363636363636,0.5164585698070374,0.4778660612939841,0.0056753688989784334,2.119182746878547,0
5028,1915,85534.29,0,0,12,147,1142,614,1797,0.20812465219810797,0.7918753478018921,0.6684073107049608,0.32950391644908616,0.0020887728459530026,2.6255874673629243,0
3598,2067,31577.51,158,481,322,425,69,612,1936,0.6234504132231405,0.3765495867768595,0.07692307692307693,0.9216255442670537,0.001451378809869376,1.740686985970005,1
2244,1009,85651.7,212,153,81,225,104,234,958,0.09603340292275574,0.9039665970772442,0.931615460852329,0.06640237859266601,0.0019821605550049554,2.22398414271556,0
2971,1218,85027.9,384,486,180,60,24,84,1207,0.08782104391052195,0.9121789560894781,0.9367816091954023,0.06321839080459771,0.0,2.4392446633825946,0
6871,2297,130110.68,10,11,68,794,937,477,2151,0.10599721059972106,0.8940027894002789,0.8602525032651285,0.13974749673487158,0.0,2.9912929908576404,0
5768,1665,98341.23,10,90,725,529,164,147,1510,0.10596026490066225,0.8940397350993378,0.8042042042042042,0.1921921921921922,0.0036036036036036037,3.4642642642642643,0
4656,1783,90603.27,28,1128,321,17,25,264,1599,0.21075672295184492,0.7892432770481551,0.9091418956814358,0.09085810431856421,0.0,2.6113292204150307,0
6063,1701,102188.63,0,12,41,1328,191,129,1558,0.04621309370988447,0.9537869062901155,0.9805996472663139,0.019400352733686066,0.0,3.564373897707231,0
2780,1096,39849.3,422,538,82,21,10,23,1070,0.6962616822429907,0.3037383177570093,0.03375912408759124,0.958029197080292,0.008211678832116789,2.5364963503649633,1
1302,710,27754.91,181,218,108,47,23,133,625,0.7792,0.2208,0.28169014084507044,0.7183098591549296,0.0,1.8338028169014085,1
3265,1276,98623.51,100,1117,11,17,0,31,1208,0.06539735099337748,0.9346026490066225,0.9459247648902821,0.054075235109717866,0.0,2.5587774294670846,0
2785,794,84754.55,327,124,117,82,48,96,762,0.12598425196850394,0.8740157480314961,0.8942065491183879,0.09571788413098237,0.010075566750629723,3.5075566750629723,0
6442,3056,61036.94,2019,563,152,186,46,90,2854,0.4782761037140855,0.5217238962859145,0.4368455497382199,0.5611910994764397,0.001963350785340314,2.1079842931937174,0
3732,1798,69667.07,22,810,428,289,102,147,1788,0.33501118568232663,0.6649888143176734,0.6151279199110122,0.38487208008898777,0.0,2.0756395995550614,0
8006,3445,86794.87,772,1190,618,403,136,326,3239,0.3806730472368015,0.6193269527631985,0.5335268505079825,0.4664731494920174,0.0,2.3239477503628447,0
6665,2495,94237.85,261,833,1136,204,10,51,2363,0.1637748624629708,0.8362251375370292,0.8889779559118236,0.11102204408817636,0.0,2.6713426853707416,0
4947,1982,75596.46,144,587,308,249,155,539,1872,0.2799145299145299,0.7200854700854701,0.7129162462159435,0.2623612512613522,0.02472250252270434,2.495963673057518,0
4257,2108,48127.57,381,686,270,387,210,174,2010,0.48208955223880595,0.517910447761194,0.45493358633776093,0.540796963946869,0.004269449715370019,2.019449715370019,0
2999,1538,42681.11,956,282,114,26,49,111,1503,0.6254158349966733,0.3745841650033267,0.3914174252275683,0.6007802340702211,0.007802340702210663,1.9499349804941482,1
4112,1350,103500.64,404,619,108,61,40,118,1258,0.19236883942766295,0.8076311605723371,0.8422222222222222,0.15777777777777777,0.0,3.045925925925926,0
2323,1315,37874.15,469,59,37,64,19,667,1152,0.7734375,0.2265625,0.3026615969581749,0.6935361216730038,0.0038022813688212928,1.7665399239543726,1
7924,2476,106186.23,31,71,33,361,887,1093,2307,0.06978760294755093,0.9302123970524491,0.9935379644588045,0.006462035541195477,0.0,3.2003231017770597,0
4910,2036,81336.1,1386,405,87,43,14,101,1994,0.26178535606820463,0.7382146439317954,0.5903732809430255,0.40962671905697445,0.0,2.411591355599214,0
5261,2112,68072.23,606,485,182,296,75,468,1988,0.3501006036217304,0.6498993963782697,0.5473484848484849,0.4441287878787879,0.008522727272727272,2.491003787878788,0
5291,2056,73430.79,590,944,379,66,40,37,2043,0.25061184532550174,0.7493881546744983,0.644455252918288,0.34970817120622566,0.005836575875486381,2.573443579766537,0
3822,1534,47888.73,585,713,77,47,0,112,1403,0.5302922309337135,0.46970776906628653,0.49282920469361147,0.5071707953063885,0.0,2.4915254237288136,0
3445,1223,108136.94,11,234,386,392,64,136,1171,0.15883859948761742,0.8411614005123825,0.9182338511856092,0.08176614881439084,0.0,2.8168438266557647,0
2745,1410,44519.94,724,401,73,133,26,53,1341,0.7158836689038032,0.2841163310961969,0.1,0.8716312056737588,0.028368794326241134,1.946808510638298,1
3395,1124,119478.43,25,342,165,185,107,300,1112,0.11151079136690648,0.8884892086330936,0.9822064056939501,0.017793594306049824,0.0,3.0204626334519573,0
6430,2572,37186.45,676,887,297,450,93,169,2406,0.5756442227763924,0.4243557772236076,0.19984447900466562,0.8001555209953344,0.0,2.5,0
6902,2408,44625.06,552,707,135,416,317,281,2256,0.5088652482269503,0.49113475177304966,0.4925249169435216,0.5074750830564784,0.0,2.866279069767442,0
2170,937,66149.37,575,269,36,32,0,25,912,0.5789473684210527,0.42105263157894735,0.060832443970117396,0.9391675560298826,0.0,2.3159018143009606,1
2344,1209,35660.3,838,179,50,30,19,93,1159,0.6721311475409836,0.32786885245901637,0.34739454094292804,0.619520264681555,0.033085194375516956,1.9387923904052937,1
3919,1637,53664.2,337,886,175,186,14,39,1592,0.3241206030150754,0.6758793969849246,0.8350641417226634,0.1624923640806353,0.002443494196701283,2.394013439218082,0
1268,527,43899.81,106,158,98,76,30,59,521,0.05950095969289827,0.9404990403071017,0.9335863377609108,0.009487666034155597,0.056925996204933584,2.4060721062618597,0
4015,1950,38632.83,389,873,329,227,51,81,1921,0.631441957313899,0.368558042686101,0.46,0.5374358974358975,0.002564102564102564,2.0589743589743588,0
6811,3804,59160.05,1188,1273,542,222,82,497,3393,0.6483937518420277,0.3516062481579723,0.24290220820189273,0.7565720294426919,0.0005257623554153522,1.790483701366982,1
2882,1110,84993.35,542,516,0,28,0,24,1073,0.12488350419384903,0.875116495806151,0.9504504504504504,0.04954954954954955,0.0,2.5963963963963965,0
2391,892,92984.58,287,258,130,124,37,56,877,0.09806157354618016,0.9019384264538198,0.9607623318385651,0.03923766816143498,0.0,2.680493273542601,0
3261,1169,86608.33,65,963,87,15,15,24,1172,0.03498293515358362,0.9650170648464164,0.9837467921300257,0.016253207869974338,0.0,2.7895637296834903,0
4639,1543,117659.89,0,0,55,723,406,359,1422,0.09071729957805907,0.9092827004219409,0.9967595593000648,0.0032404406999351912,0.0,3.0064808813998702,0
3772,1401,84268.17,41,427,228,234,152,319,1343,0.2114668652271035,0.7885331347728965,0.702355460385439,0.29478943611705927,0.0028551034975017845,2.6923625981441828,0
4587,2357,28532.61,1324,651,165,92,27,98,2234,0.8925693822739481,0.10743061772605192,0.15867628341111584,0.8379295714891811,0.0033941450997030122,1.9461179465422147,1
6913,2592,80333.95,432,562,437,249,64,848,2418,0.3304383788254756,0.6695616211745244,0.41512345679012347,0.5848765432098766,0.0,2.6670524691358026,0
